reporting_country,partner_country,year,flow_type,hs_code,product_category,trade_value_usd,reporting_date,exporter_gdp_usd
USA,Brazil,2019,import,846228,Machinery,3968105894.0,2019-06-11,1900000000000.0
Brazil,USA,2019,export,859587,Electronics,4041934197.0,2019-05-17,1900000000000.0
USA,Brazil,2019,import,859587,Electronics,4103845841.0,2019-05-17,1900000000000.0
Brazil,USA,2019,export,875814,Vehicles,769044690.0,2020-01-30,1900000000000.0
USA,Brazil,2019,import,875814,Vehicles,833658958.0,2020-01-30,1900000000000.0
Brazil,USA,2019,export,509622,Textiles,931832681.0,2020-01-14,1900000000000.0
USA,Brazil,2019,import,509622,Textiles,935299227.0,2020-01-14,1900000000000.0
Brazil,USA,2020,export,25334,Machinery,2433621768.0,2020-08-02,1900000000000.0
USA,Brazil,2020,import,25334,Machinery,2461134720.0,2020-08-02,1900000000000.0
Brazil,USA,2020,export,853505,Electronics,136032966.0,2020-02-20,1900000000000.0
USA,Brazil,2020,import,853505,Electronics,134993343.0,2020-02-20,1900000000000.0
Brazil,USA,2020,export,870504,Vehicles,3393690945.0,2020-01-31,1900000000000.0
USA,Brazil,2020,import,870504,Vehicles,3578528673.0,2020-01-31,1900000000000.0
Brazil,USA,2020,export,526776,Textiles,4882444174.0,2021-01-28,1900000000000.0
USA,Brazil,2020,import,526776,Textiles,5258518943.0,2021-01-28,1900000000000.0
Brazil,USA,2021,export,842921,Machinery,1062413597.0,2022-01-06,1900000000000.0
USA,Brazil,2021,import,842921,Machinery,1062226281.0,2022-01-06,1900000000000.0
Brazil,USA,2021,export,874615,Vehicles,3619302522.0,2021-07-03,1900000000000.0
USA,Brazil,2021,import,874615,Vehicles,3586809023.0,2021-07-03,1900000000000.0
Brazil,USA,2021,export,281112,Chemicals,942803688.0,2022-02-13,1900000000000.0
USA,Brazil,2021,import,281112,Chemicals,936319772.0,2022-02-13,1900000000000.0
Brazil,USA,2022,export,843858,Machinery,1005053877.0,2022-02-25,1900000000000.0
USA,Brazil,2022,import,843858,Machinery,1082606135.0,2022-02-25,1900000000000.0
Brazil,USA,2022,export,875209,Vehicles,4177560290.0,2022-07-01,1900000000000.0
USA,Brazil,2022,import,875209,Vehicles,4413978125.0,2022-07-01,1900000000000.0
Brazil,USA,2022,export,295745,Chemicals,1823050320.0,2023-01-29,1900000000000.0
USA,Brazil,2022,import,295745,Chemicals,1947704096.0,2023-01-29,1900000000000.0
Brazil,USA,2022,export,518708,Textiles,303576329.0,2022-11-30,1900000000000.0
USA,Brazil,2022,import,518708,Textiles,314078231.0,2022-11-30,1900000000000.0
Brazil,USA,2023,export,842740,Machinery,1635321372.0,2023-10-04,1900000000000.0
USA,Brazil,2023,import,842740,Machinery,1617584319.0,2023-10-04,1900000000000.0
Brazil,USA,2023,export,35478,Textiles,4214422558.0,2023-05-01,1900000000000.0
USA,Brazil,2023,import,35478,Textiles,4475430235.0,2023-05-01,1900000000000.0
Brazil,China,2019,export,875656,Vehicles,1025366887.0,2019-09-08,1900000000000.0
China,Brazil,2019,import,875656,Vehicles,1115554362.0,2019-09-08,1900000000000.0
Brazil,China,2019,export,291467,Chemicals,2732661391.0,2020-03-25,1900000000000.0
China,Brazil,2019,import,291467,Chemicals,2732269693.0,2020-03-25,1900000000000.0
Brazil,China,2019,export,520689,Textiles,2127302214.0,2019-11-16,1900000000000.0
China,Brazil,2019,import,520689,Textiles,2202470877.0,2019-11-16,1900000000000.0
Brazil,China,2020,export,842800,Machinery,4471106783.0,2020-02-11,1900000000000.0
China,Brazil,2020,import,842800,Machinery,4776427796.0,2020-02-11,1900000000000.0
Brazil,China,2020,export,281923,Chemicals,1451881183.0,2020-12-22,1900000000000.0
China,Brazil,2020,import,281923,Chemicals,1569290456.0,2020-12-22,1900000000000.0
Brazil,China,2020,export,519094,Textiles,3414368733.0,2020-11-28,1900000000000.0
China,Brazil,2020,import,519094,Textiles,3713737663.0,2020-11-28,1900000000000.0
Brazil,China,2021,export,878079,Vehicles,270367264.0,2021-10-28,1900000000000.0
China,Brazil,2021,import,878079,Vehicles,295503963.0,2021-10-28,1900000000000.0
Brazil,China,2021,export,513082,Textiles,183333677.0,2021-09-01,1900000000000.0
China,Brazil,2021,import,513082,Textiles,187440033.0,2021-09-01,1900000000000.0
Brazil,China,2022,export,858673,Electronics,4153080684.0,2022-11-08,1900000000000.0
China,Brazil,2022,import,858673,Electronics,4122732227.0,2022-11-08,1900000000000.0
Brazil,China,2022,export,291603,Chemicals,620206955.0,2022-05-01,1900000000000.0
China,Brazil,2022,import,291603,Chemicals,642766040.0,2022-05-01,1900000000000.0
Brazil,China,2022,export,510232,Textiles,1076329047.0,2022-02-10,1900000000000.0
China,Brazil,2022,import,510232,Textiles,1174464293.0,2022-02-10,1900000000000.0
Brazil,China,2023,export,848228,Machinery,1339426847.0,2023-03-30,1900000000000.0
China,Brazil,2023,import,848228,Machinery,1359675197.0,2023-03-30,1900000000000.0
Brazil,China,2023,export,853859,Electronics,2787129292.0,2023-09-16,1900000000000.0
China,Brazil,2023,import,853859,Electronics,3030544616.0,2023-09-16,1900000000000.0
Brazil,China,2023,export,872408,Vehicles,731397309.0,2023-11-05,1900000000000.0
China,Brazil,2023,import,872408,Vehicles,799810841.0,2023-11-05,1900000000000.0
Brazil,China,2023,export,294348,Chemicals,1214853055.0,2024-01-13,1900000000000.0
China,Brazil,2023,import,294348,Chemicals,1211061251.0,2024-01-13,1900000000000.0
Brazil,Japan,2019,export,854293,Electronics,1001115291.0,2019-04-12,1900000000000.0
Japan,Brazil,2019,import,854293,Electronics,1046305855.0,2019-04-12,1900000000000.0
Brazil,Japan,2019,export,870148,Vehicles,4402179523.0,2019-01-20,1900000000000.0
Japan,Brazil,2019,import,870148,Vehicles,4695442404.0,2019-01-20,1900000000000.0
Brazil,Japan,2019,export,280720,Chemicals,3317384332.0,2019-11-25,1900000000000.0
Japan,Brazil,2019,import,280720,Chemicals,3620976777.0,2019-11-25,1900000000000.0
Brazil,Japan,2019,export,532129,Textiles,1750266189.0,2019-08-15,1900000000000.0
Japan,Brazil,2019,import,532129,Textiles,1821307635.0,2019-08-15,1900000000000.0
Brazil,Japan,2020,export,859536,Electronics,3501657093.0,2020-07-06,1900000000000.0
Japan,Brazil,2020,import,859536,Electronics,3543430681.0,2020-07-06,1900000000000.0
Brazil,Japan,2020,export,879064,Vehicles,2396635006.0,2020-06-18,1900000000000.0
Japan,Brazil,2020,import,879064,Vehicles,2614335036.0,2020-06-18,1900000000000.0
Brazil,Japan,2020,export,285313,Chemicals,4433191899.0,2020-10-31,1900000000000.0
Japan,Brazil,2020,import,285313,Chemicals,4405644447.0,2020-10-31,1900000000000.0
Brazil,Japan,2020,export,508395,Textiles,1731002768.0,2021-02-02,1900000000000.0
Japan,Brazil,2020,import,508395,Textiles,1770670734.0,2021-02-02,1900000000000.0
Brazil,Japan,2021,export,844694,Machinery,3880823643.0,2021-03-30,1900000000000.0
Japan,Brazil,2021,import,844694,Machinery,3828432582.0,2021-03-30,1900000000000.0
Brazil,Japan,2021,export,858189,Electronics,217228922.0,2021-04-03,1900000000000.0
Japan,Brazil,2021,import,858189,Electronics,216216612.0,2021-04-03,1900000000000.0
Brazil,Japan,2021,export,871801,Vehicles,3277754552.0,2021-03-31,1900000000000.0
Japan,Brazil,2021,import,871801,Vehicles,3563287637.0,2021-03-31,1900000000000.0
Brazil,Japan,2021,export,520979,Textiles,553320654.0,2021-05-30,1900000000000.0
Japan,Brazil,2021,import,520979,Textiles,562247034.0,2021-05-30,1900000000000.0
Brazil,Japan,2022,export,840969,Machinery,630675980.0,2022-09-05,1900000000000.0
Japan,Brazil,2022,import,840969,Machinery,625677328.0,2022-09-05,1900000000000.0
Brazil,Japan,2022,export,858258,Electronics,1760703903.0,2022-06-20,1900000000000.0
Japan,Brazil,2022,import,858258,Electronics,1914878276.0,2022-06-20,1900000000000.0
Brazil,Japan,2022,export,877074,Vehicles,2070080574.0,2023-03-07,1900000000000.0
Japan,Brazil,2022,import,877074,Vehicles,2102761544.0,2023-03-07,1900000000000.0
Brazil,Japan,2022,export,526910,Textiles,782496217.0,2022-05-19,1900000000000.0
Japan,Brazil,2022,import,526910,Textiles,822570374.0,2022-05-19,1900000000000.0
Brazil,Japan,2023,export,849568,Machinery,882896608.0,2023-07-11,1900000000000.0
Japan,Brazil,2023,import,849568,Machinery,949583497.0,2023-07-11,1900000000000.0
Brazil,Japan,2023,export,537123,Textiles,4990745897.0,2023-11-13,1900000000000.0
Japan,Brazil,2023,import,537123,Textiles,5115367585.0,2023-11-13,1900000000000.0
Brazil,India,2019,export,841629,Machinery,2845239972.0,2019-09-13,1900000000000.0
India,Brazil,2019,import,841629,Machinery,2866802623.0,2019-09-13,1900000000000.0
Brazil,India,2019,export,857506,Electronics,2129069046.0,2019-06-01,1900000000000.0
India,Brazil,2019,import,857506,Electronics,2118979393.0,2019-06-01,1900000000000.0
Brazil,India,2019,export,876343,Vehicles,3990166105.0,2019-07-24,1900000000000.0
India,Brazil,2019,import,876343,Vehicles,4154233716.0,2019-07-24,1900000000000.0
Brazil,India,2019,export,285714,Chemicals,479011352.0,2020-02-12,1900000000000.0
India,Brazil,2019,import,285714,Chemicals,523813166.0,2020-02-12,1900000000000.0
Brazil,India,2019,export,531018,Textiles,175721599.0,2020-01-25,1900000000000.0
India,Brazil,2019,import,531018,Textiles,184624156.0,2020-01-25,1900000000000.0
Brazil,India,2020,export,849330,Machinery,1138574069.0,2021-01-22,1900000000000.0
India,Brazil,2020,import,849330,Machinery,1189711471.0,2021-01-22,1900000000000.0
Brazil,India,2020,export,858024,Electronics,1773861742.0,2020-10-15,1900000000000.0
India,Brazil,2020,import,858024,Electronics,1897579107.0,2020-10-15,1900000000000.0
Brazil,India,2020,export,877019,Vehicles,2996797236.0,2021-03-25,1900000000000.0
India,Brazil,2020,import,877019,Vehicles,3171001725.0,2021-03-25,1900000000000.0
Brazil,India,2020,export,293615,Chemicals,1244744098.0,2020-11-03,1900000000000.0
India,Brazil,2020,import,293615,Chemicals,1228185037.0,2020-11-03,1900000000000.0
Brazil,India,2020,export,538499,Textiles,3061812400.0,2020-08-21,1900000000000.0
India,Brazil,2020,import,538499,Textiles,3338137436.0,2020-08-21,1900000000000.0
Brazil,India,2021,export,845648,Machinery,2626035556.0,2021-06-11,1900000000000.0
India,Brazil,2021,import,845648,Machinery,2688006925.0,2021-06-11,1900000000000.0
Brazil,India,2021,export,850028,Electronics,1378033777.0,2021-08-18,1900000000000.0
India,Brazil,2021,import,850028,Electronics,1474802469.0,2021-08-18,1900000000000.0
Brazil,India,2021,export,875084,Vehicles,235824913.0,2021-05-03,1900000000000.0
India,Brazil,2021,import,875084,Vehicles,247580609.0,2021-05-03,1900000000000.0
Brazil,India,2021,export,518460,Textiles,542534820.0,2021-01-14,1900000000000.0
India,Brazil,2021,import,518460,Textiles,583834205.0,2021-01-14,1900000000000.0
Brazil,India,2022,export,876249,Vehicles,2665265166.0,2022-11-25,1900000000000.0
India,Brazil,2022,import,876249,Vehicles,2612864966.0,2022-11-25,1900000000000.0
Brazil,India,2022,export,290857,Chemicals,175185433.0,2022-10-23,1900000000000.0
India,Brazil,2022,import,290857,Chemicals,172426454.0,2022-10-23,1900000000000.0
Brazil,India,2022,export,513974,Textiles,1392039632.0,2023-01-04,1900000000000.0
India,Brazil,2022,import,513974,Textiles,1400291790.0,2023-01-04,1900000000000.0
Brazil,India,2023,export,846830,Machinery,2121069112.0,2024-01-24,1900000000000.0
India,Brazil,2023,import,846830,Machinery,2139502090.0,2024-01-24,1900000000000.0
Brazil,India,2023,export,855202,Electronics,745720207.0,2023-03-10,1900000000000.0
India,Brazil,2023,import,855202,Electronics,767109811.0,2023-03-10,1900000000000.0
Brazil,India,2023,export,875103,Vehicles,3751826152.0,2023-12-26,1900000000000.0
India,Brazil,2023,import,875103,Vehicles,4107232245.0,2023-12-26,1900000000000.0
Brazil,India,2023,export,508124,Textiles,2034878961.0,2023-09-29,1900000000000.0
India,Brazil,2023,import,508124,Textiles,2067875047.0,2023-09-29,1900000000000.0
Brazil,UK,2019,export,847411,Machinery,2251499765.0,2019-12-11,1900000000000.0
UK,Brazil,2019,import,847411,Machinery,2375293943.0,2019-12-11,1900000000000.0
Brazil,UK,2019,export,857310,Electronics,2622119186.0,2019-07-14,1900000000000.0
UK,Brazil,2019,import,857310,Electronics,2611830350.0,2019-07-14,1900000000000.0
Brazil,UK,2019,export,878816,Vehicles,3602302553.0,2019-01-14,1900000000000.0
UK,Brazil,2019,import,878816,Vehicles,3636080578.0,2019-01-14,1900000000000.0
Brazil,UK,2019,export,517220,Textiles,1728501701.0,2019-08-06,1900000000000.0
UK,Brazil,2019,import,517220,Textiles,1694745540.0,2019-08-06,1900000000000.0
Brazil,UK,2020,export,848470,Machinery,3923604438.0,2020-09-09,1900000000000.0
UK,Brazil,2020,import,848470,Machinery,4129741843.0,2020-09-09,1900000000000.0
Brazil,UK,2020,export,851693,Electronics,4273967816.0,2021-03-02,1900000000000.0
UK,Brazil,2020,import,851693,Electronics,4351918369.0,2021-03-02,1900000000000.0
Brazil,UK,2020,export,280678,Chemicals,3399728665.0,2020-04-19,1900000000000.0
UK,Brazil,2020,import,280678,Chemicals,3647169153.0,2020-04-19,1900000000000.0
Brazil,UK,2020,export,538700,Textiles,3209825019.0,2020-07-08,1900000000000.0
UK,Brazil,2020,import,538700,Textiles,3215632625.0,2020-07-08,1900000000000.0
Brazil,UK,2021,export,847992,Machinery,1217916513.0,2021-04-08,1900000000000.0
UK,Brazil,2021,import,847992,Machinery,1242244471.0,2021-04-08,1900000000000.0
Brazil,UK,2021,export,858214,Electronics,2677844788.0,2021-03-02,1900000000000.0
UK,Brazil,2021,import,858214,Electronics,2678537345.0,2021-03-02,1900000000000.0
Brazil,UK,2021,export,283302,Chemicals,3663603468.0,2021-02-01,1900000000000.0
UK,Brazil,2021,import,283302,Chemicals,3875951776.0,2021-02-01,1900000000000.0
Brazil,UK,2021,export,516380,Textiles,629410312.0,2022-03-21,1900000000000.0
UK,Brazil,2021,import,516380,Textiles,638029770.0,2022-03-21,1900000000000.0
Brazil,UK,2022,export,859466,Electronics,430575078.0,2022-11-06,1900000000000.0
UK,Brazil,2022,import,859466,Electronics,430266290.0,2022-11-06,1900000000000.0
Brazil,UK,2022,export,874382,Vehicles,3778422978.0,2022-09-12,1900000000000.0
UK,Brazil,2022,import,874382,Vehicles,4145462779.0,2022-09-12,1900000000000.0
Brazil,UK,2022,export,500673,Textiles,4676600730.0,2022-04-15,1900000000000.0
UK,Brazil,2022,import,500673,Textiles,4753125753.0,2022-04-15,1900000000000.0
Brazil,UK,2023,export,858276,Electronics,4880309140.0,2023-04-19,1900000000000.0
UK,Brazil,2023,import,858276,Electronics,4963134262.0,2023-04-19,1900000000000.0
Brazil,UK,2023,export,870011,Vehicles,2155232906.0,2024-03-15,1900000000000.0
UK,Brazil,2023,import,870011,Vehicles,2296429658.0,2024-03-15,1900000000000.0
Brazil,UK,2023,export,87444,Textiles,2417402505.0,2023-01-31,1900000000000.0
UK,Brazil,2023,import,87444,Textiles,2564131380.0,2023-01-31,1900000000000.0
Brazil,Canada,2019,export,849430,Machinery,4734161928.0,2019-12-09,1900000000000.0
Canada,Brazil,2019,import,849430,Machinery,4772181493.0,2019-12-09,1900000000000.0
Brazil,Canada,2019,export,851660,Electronics,4963354138.0,2020-02-26,1900000000000.0
Canada,Brazil,2019,import,851660,Electronics,5112297040.0,2020-02-26,1900000000000.0
Brazil,Canada,2019,export,299254,Chemicals,3993447913.0,2020-01-17,1900000000000.0
Canada,Brazil,2019,import,299254,Chemicals,4079311697.0,2020-01-17,1900000000000.0
Brazil,Canada,2020,export,846347,Machinery,2683032771.0,2020-09-09,1900000000000.0
Canada,Brazil,2020,import,846347,Machinery,2873385611.0,2020-09-09,1900000000000.0
Brazil,Canada,2020,export,281652,Chemicals,2571358487.0,2020-11-12,1900000000000.0
Canada,Brazil,2020,import,281652,Chemicals,2629627872.0,2020-11-12,1900000000000.0
Brazil,Canada,2020,export,504874,Textiles,2694406864.0,2020-08-14,1900000000000.0
Canada,Brazil,2020,import,504874,Textiles,2792146411.0,2020-08-14,1900000000000.0
Brazil,Canada,2021,export,877779,Vehicles,1493508180.0,2021-05-04,1900000000000.0
Canada,Brazil,2021,import,877779,Vehicles,1641694083.0,2021-05-04,1900000000000.0
Brazil,Canada,2021,export,291059,Chemicals,1451665375.0,2021-06-25,1900000000000.0
Canada,Brazil,2021,import,291059,Chemicals,1423651265.0,2021-06-25,1900000000000.0
Brazil,Canada,2021,export,505578,Textiles,4793324801.0,2021-11-23,1900000000000.0
Canada,Brazil,2021,import,505578,Textiles,4699086889.0,2021-11-23,1900000000000.0
Brazil,Canada,2022,export,852675,Electronics,358407749.0,2023-01-20,1900000000000.0
Canada,Brazil,2022,import,852675,Electronics,393801811.0,2023-01-20,1900000000000.0
Brazil,Canada,2022,export,875517,Vehicles,2934528568.0,2022-01-09,1900000000000.0
Canada,Brazil,2022,import,875517,Vehicles,3050110421.0,2022-01-09,1900000000000.0
Brazil,Canada,2022,export,294372,Chemicals,4997388593.0,2022-01-06,1900000000000.0
Canada,Brazil,2022,import,294372,Chemicals,5096605412.0,2022-01-06,1900000000000.0
Brazil,Canada,2022,export,501231,Textiles,4442906644.0,2022-11-20,1900000000000.0
Canada,Brazil,2022,import,501231,Textiles,4855915196.0,2022-11-20,1900000000000.0
Brazil,Canada,2023,export,29757,Machinery,226076353.0,2023-11-09,1900000000000.0
Canada,Brazil,2023,import,29757,Machinery,241004941.0,2023-11-09,1900000000000.0
Brazil,Canada,2023,export,859139,Electronics,2827930363.0,2023-09-05,1900000000000.0
Canada,Brazil,2023,import,859139,Electronics,2916920006.0,2023-09-05,1900000000000.0
Brazil,Canada,2023,export,879879,Vehicles,4127099566.0,2023-07-22,1900000000000.0
Canada,Brazil,2023,import,879879,Vehicles,4055391178.0,2023-07-22,1900000000000.0
Brazil,Canada,2023,export,281093,Chemicals,3120122032.0,2024-02-06,1900000000000.0
Canada,Brazil,2023,import,281093,Chemicals,3179465588.0,2024-02-06,1900000000000.0
Brazil,Canada,2023,export,538918,Textiles,2404904721.0,2023-11-13,1900000000000.0
Canada,Brazil,2023,import,538918,Textiles,2477677388.0,2023-11-13,1900000000000.0
Brazil,Australia,2019,export,840255,Machinery,1595468526.0,2019-04-06,1900000000000.0
Australia,Brazil,2019,import,840255,Machinery,1662534914.0,2019-04-06,1900000000000.0
